curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,interactor2,stressor,stage,doi,citation,figuretable,mismatch
5,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Anthonomus grandis,terrestrial,boll weevil,40,celcius,NA,NA,juvenile,10.1111/j.1744-7917.2005.00057.x,"Greenberg, Shoil M., et al. ""Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",Table 2,yes
6,Juvenile Development Time,days,10.8,Juvenile Development Rate,1/days,0.092592593,Aphis gossypii,terrestrial,aphid,15,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,8.1,Juvenile Development Rate,1/days,0.12345679,Aphis gossypii,terrestrial,aphid,17.5,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,6.7,Juvenile Development Rate,1/days,0.149253731,Aphis gossypii,terrestrial,aphid,20,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,5.4,Juvenile Development Rate,1/days,0.185185185,Aphis gossypii,terrestrial,aphid,22.5,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,4.6,Juvenile Development Rate,1/days,0.217391304,Aphis gossypii,terrestrial,aphid,25,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,4.3,Juvenile Development Rate,1/days,0.23255814,Aphis gossypii,terrestrial,aphid,27.5,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,4.1,Juvenile Development Rate,1/days,0.243902439,Aphis gossypii,terrestrial,aphid,30,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,4.1,Juvenile Development Rate,1/days,0.243902439,Aphis gossypii,terrestrial,aphid,32.5,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Aphis gossypii,terrestrial,aphid,35,celcius,NA,NA,juvenile,10.1007/s10340-005-0082-9,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",Table 1,yes
6,Juvenile Development Time,days,20.7,Juvenile Development Rate,1/days,0.048309179,Aphis gossypii,terrestrial,aphid,10,celcius,NA,NA,juvenile,https://doi.org/10.1111/j.1439-0418.2006.01088.x,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",Table 2,yes
6,Fecundity,no. of progeny,46.8,Fecundity Rate,no. of progeny/longevity,2.8193,Aphis nasturtii,terrestrial,aphid,25,celcius,NA,NA,adult, https://doi.org/10.1093/aesa/90.1.62,"Wang et al. 1997. Influence of Temperature on Development, Survivorship, and Reproduction of Buckthorn Aphid (Homoptera: Aphididae). Ann. Entomol.  Soc. Am. 90(1): 62-68",Table 3,yes
6,Fecundity,no. of progeny,45.8,Fecundity Rate,no. of progeny/longevity,3.137,Aphis nasturtii,terrestrial,aphid,27,celcius,NA,NA,adult, https://doi.org/10.1093/aesa/90.1.62,"Wang et al. 1997. Influence of Temperature on Development, Survivorship, and Reproduction of Buckthorn Aphid (Homoptera: Aphididae). Ann. Entomol.  Soc. Am. 90(1): 62-68",Table 3,yes
6,Fecundity,no. of progeny,17.9,Fecundity Rate,no. of progeny/longevity,2.131,Aphis nasturtii,terrestrial,aphid,30,celcius,NA,NA,adult, https://doi.org/10.1093/aesa/90.1.62,"Wang et al. 1997. Influence of Temperature on Development, Survivorship, and Reproduction of Buckthorn Aphid (Homoptera: Aphididae). Ann. Entomol.  Soc. Am. 90(1): 62-68",Table 3,yes
6,Fecundity,no. of progeny,5.5,Fecundity Rate,no. of progeny/longevity,0.7857,Aphis nasturtii,terrestrial,aphid,35,celcius,NA,NA,adult, https://doi.org/10.1093/aesa/90.1.62,"Wang et al. 1997. Influence of Temperature on Development, Survivorship, and Reproduction of Buckthorn Aphid (Homoptera: Aphididae). Ann. Entomol.  Soc. Am. 90(1): 62-68",Table 3,yes
7,Fecundity,no. of progeny,8.4,Fecundity Rate,no. of progeny/longevity,0.535,Bemisia tabaci,terrestrial,whitefly,16,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
7,Fecundity,no. of progeny,114.9,Fecundity Rate,no. of progeny/longevity,4.7479,Bemisia tabaci,terrestrial,whitefly,20,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
7,Fecundity,no. of progeny,100.9,Fecundity Rate,no. of progeny/longevity,4.0685,Bemisia tabaci,terrestrial,whitefly,24,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
7,Fecundity,no. of progeny,109.6,Fecundity Rate,no. of progeny/longevity,6.8075,Bemisia tabaci,terrestrial,whitefly,28,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
7,Female Longevity,days,8.4,Female Mortality Rate,1/days,0.119,Aphis nasturtii,terrestrial,aphid,30,celcius,NA,NA,adult, https://doi.org/10.1093/aesa/90.1.62,"Wang et al. 1997. Influence of Temperature on Development, Survivorship, and Reproduction of Buckthorn Aphid (Homoptera: Aphididae). Ann. Entomol.  Soc. Am. 90(1): 62-68",Table 3,yes
7,Female Longevity,days,7,Female Mortality Rate,1/days,0.1429,Aphis nasturtii,terrestrial,aphid,35,celcius,NA,NA,adult, https://doi.org/10.1093/aesa/90.1.62,"Wang et al. 1997. Influence of Temperature on Development, Survivorship, and Reproduction of Buckthorn Aphid (Homoptera: Aphididae). Ann. Entomol.  Soc. Am. 90(1): 62-68",Table 3,yes
8,Female Survival Time,days,15.7,Female Mortality Rate,1/days,0.0637,Bemisia tabaci,terrestrial,whitefly,16,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
8,Female Survival Time,days,24.2,Female Mortality Rate,1/days,0.0413,Bemisia tabaci,terrestrial,whitefly,20,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
8,Female Survival Time,days,24.8,Female Mortality Rate,1/days,0.0403,Bemisia tabaci,terrestrial,whitefly,24,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
8,Female Survival Time,days,16.1,Female Mortality Rate,1/days,0.0621,Bemisia tabaci,terrestrial,whitefly,28,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
8,Female Survival Time,days,11.4,Female Mortality Rate,1/days,0.0877,Bemisia tabaci,terrestrial,whitefly,32,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
8,Female Survival Time,days,10.7,Female Mortality Rate,1/days,0.0935,Bemisia tabaci,terrestrial,whitefly,36,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
9,Longevity,days,0,Female Mortality Rate,1/days,1,Corythucha ciliata,terrestrial,lace bug,16,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
9,Longevity,days,42.6,Female Mortality Rate,1/days,0.023474178,Corythucha ciliata,terrestrial,lace bug,19,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
9,Longevity,days,38.8,Female Mortality Rate,1/days,0.025773196,Corythucha ciliata,terrestrial,lace bug,22,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
9,Longevity,days,33.2,Female Mortality Rate,1/days,0.030120482,Corythucha ciliata,terrestrial,lace bug,26,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
9,Longevity,days,33.7,Female Mortality Rate,1/days,0.029673591,Corythucha ciliata,terrestrial,lace bug,30,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
9,Longevity,days,17.7,Female Mortality Rate,1/days,0.056497175,Corythucha ciliata,terrestrial,lace bug,33,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
6,Juvenile Development Time,days,11.09,Juvenile Development Rate,1/days,0.090171326,Aphis gossypii,terrestrial,aphid,15,celcius,NA,NA,juvenile,https://doi.org/10.1111/j.1439-0418.2006.01088.x,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",Table 2,yes
6,Juvenile Development Time,days,7.44,Juvenile Development Rate,1/days,0.134408602,Aphis gossypii,terrestrial,aphid,20,celcius,NA,NA,juvenile,https://doi.org/10.1111/j.1439-0418.2006.01088.x,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",Table 2,yes
6,Juvenile Development Time,days,5.6,Juvenile Development Rate,1/days,0.178571429,Aphis gossypii,terrestrial,aphid,25,celcius,NA,NA,juvenile,https://doi.org/10.1111/j.1439-0418.2006.01088.x,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",Table 2,yes
6,Juvenile Development Time,days,3.81,Juvenile Development Rate,1/days,0.262467192,Aphis gossypii,terrestrial,aphid,30,celcius,NA,NA,juvenile,https://doi.org/10.1111/j.1439-0418.2006.01088.x,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",Table 2,yes
6,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Aphis gossypii,terrestrial,aphid,35,celcius,NA,NA,juvenile,https://doi.org/10.1111/j.1439-0418.2006.01088.x,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",Table 2,yes
17,Development Rate,per capita per day,0,Juvenile Development Rate,1/days,0,Telenomus isis,terrestrial,parasitoid wasp,15,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 1,yes
17,Development Rate,per capita per day,0.0246,Juvenile Development Rate,1/days,0.025,Telenomus isis,terrestrial,parasitoid wasp,18,celcius,NA,NA,juvenile,http://dx.doi.org/10.1603/022.038.0345,"Bruce, A. Y., Schulthess, F. & Mueke, J. 2009. Host Acceptance, Suitability, and Effects of Host Deprivation on the West African Egg Parasitoid Telenomus isis (Hymenoptera: Scelionidae) Reared on East African Stemborers Under Varying Temperature and Relative Humidity Regimens. Environmental Entomology 38(3):904-19",Fig 1,yes
7,Fecundity,no. of progeny,64.9,Fecundity Rate,no. of progeny/longevity,5.693,Bemisia tabaci,terrestrial,whitefly,32,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
7,Fecundity,no. of progeny,52.3,Fecundity Rate,no. of progeny/longevity,4.8879,Bemisia tabaci,terrestrial,whitefly,36,celcius,NA,NA,adult,0.1007/s10340-020-01249-z,Aregbesola et al. 2020. Life history and temperature_dependence of cassava_colonising populations of Bemisia tabaci. Journal of Pest Science 93:1225–1241,Table 4,yes
8,Fecundity,eggs per female,0,Fecundity Rate,lifetime fecundity/longevity,,Corythucha ciliata,terrestrial,lace bug,16,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
8,Fecundity,eggs per female,87.7,Fecundity Rate,lifetime fecundity/longevity,,Corythucha ciliata,terrestrial,lace bug,19,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
8,Fecundity,eggs per female,146.1,Fecundity Rate,lifetime fecundity/longevity,,Corythucha ciliata,terrestrial,lace bug,22,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
8,Fecundity,eggs per female,273,Fecundity Rate,lifetime fecundity/longevity,,Corythucha ciliata,terrestrial,lace bug,26,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
8,Fecundity,eggs per female,286.8,Fecundity Rate,lifetime fecundity/longevity,,Corythucha ciliata,terrestrial,lace bug,30,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
9,Longevity,days,0,Female Mortality Rate,1/days,1,Corythucha ciliata,terrestrial,lace bug,36,celcius,NA,NA,adult,10.1673/031.011.0116,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",Table 3,yes
